project_id,project_name,state,district,subdivision,block,project_type,contractor,je_incharge,ae_incharge,original_cost_cr,original_duration_months,elapsed_months,cumulative_expenditure_cr,physical_progress_pct,delayed_milestones_count,revisions_count,land_acquisition_risk_score,material_inflation_idx,planned_progress_pct,schedule_variance_pct,spend_burn_rate,cost_overrun_pct,time_overrun_months
BHR_KAT_2026_1799,Railway Double Line & Track Electrification Work - Katihar Rural Area (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar Rural Area,Railway Double Line & Track Electrification Work,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Katihar Rural Area)","Er. Rajeshwar Prasad (Div Office, Katihar)",2467.22,24,29,1149.69,36.3,2,1,4.9,112.3,100.0,-63.7,39.64,49.4,44.7
BHR_MAD_2026_1800,Railway Double Line & Track Electrification Work - Madhubani South Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani South Block,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Madhubani South Block)","Er. Sunil Verma (Div Office, Madhubani)",2967.65,57,20,1386.24,33.5,2,0,6.1,111.9,35.1,-1.6,69.31,25.4,14.3
BHR_BHA_2026_1801,Urban Storm Drainage & Flood Embankment Protection - Ghoraiya (Bhagalpur),Bihar,Bhagalpur,Bhagalpur Sadar Sub-Div,Ghoraiya,Urban Storm Drainage & Flood Embankment Protection,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Ghoraiya)","Er. M. P. Sinha (Div Office, Bhagalpur)",3150.72,19,8,1459.21,38.8,1,2,6.4,129.2,42.1,-3.3,182.4,57.7,24.1
BHR_BUX_2026_1802,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Buxar South Block (Buxar),Bihar,Buxar,Buxar Rural Sub-Division,Buxar South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Buxar South Block)","Er. K. K. Jha (Div Office, Buxar)",3230.99,37,23,1454.26,32.2,2,2,8.9,109.3,62.2,-29.9,63.23,64.5,45.6
BHR_DAR_2026_1803,National/State Highway 4-Lane Road Work - Bahadurpur (Darbhanga),Bihar,Darbhanga,Darbhanga Sadar Sub-Div,Bahadurpur,National/State Highway 4-Lane Road Work,NCC Limited,"Er. Vikash Kumar (Site Camp, Bahadurpur)","Er. Rajeshwar Prasad (Div Office, Darbhanga)",380.89,49,26,175.87,39.8,4,1,7.4,123.6,53.1,-13.3,6.76,53.4,39.0
BHR_KAI_2026_1804,Railway Overbridge (ROB) & Flyover Construction - Kaimur East Block (Kaimur),Bihar,Kaimur,Kaimur Sadar Sub-Division,Kaimur East Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. A. K. Mishra (Site Camp, Kaimur East Block)","Er. K. K. Jha (Div Office, Kaimur)",2319.49,37,22,920.13,45.7,3,0,7.4,117.5,59.5,-13.7,41.82,36.9,23.4
BHR_JAM_2026_1805,Urban Storm Drainage & Flood Embankment Protection - Jamui West Block (Jamui),Bihar,Jamui,Jamui Sadar Sub-Division,Jamui West Block,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. S. N. Pandey (Site Camp, Jamui West Block)","Er. Sunil Verma (Div Office, Jamui)",1160.64,32,15,479.06,34.4,2,0,5.8,136.0,46.9,-12.5,31.94,44.9,20.1
BHR_SIW_2026_1806,Urban Storm Drainage & Flood Embankment Protection - Siwan South Block (Siwan),Bihar,Siwan,Siwan Rural Sub-Division,Siwan South Block,Urban Storm Drainage & Flood Embankment Protection,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Siwan South Block)","Er. Rajeshwar Prasad (Div Office, Siwan)",697.77,46,42,605.76,60.9,2,0,3.9,129.4,91.3,-30.4,14.42,39.0,27.3
BHR_EAS_2026_1807,Railway Overbridge (ROB) & Flyover Construction - Areraj (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Areraj Sub-Div,Areraj,Railway Overbridge (ROB) & Flyover Construction,NCC Limited,"Er. R. K. Singh (Site Camp, Areraj)","Er. Sunil Verma (Div Office, East Champaran (Motihari))",3010.42,50,19,1094.4,30.8,1,1,6.2,130.8,38.0,-7.2,57.6,45.8,22.8
BHR_SAR_2026_1808,Railway Overbridge (ROB) & Flyover Construction - Saran (Chhapra) Sadar (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) Sadar,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Saran (Chhapra) Sadar)","Er. M. P. Sinha (Div Office, Saran (Chhapra))",3328.78,18,6,827.29,27.8,2,0,8.2,136.4,33.3,-5.5,137.88,39.6,19.6
BHR_NAW_2026_1809,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Nawada South Block (Nawada),Bihar,Nawada,Nawada Rural Sub-Division,Nawada South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Dilip Buildcon Ltd.,"Er. A. K. Mishra (Site Camp, Nawada South Block)","Er. K. K. Jha (Div Office, Nawada)",1409.48,21,4,174.6,12.8,3,0,9.1,119.0,19.0,-6.2,43.65,36.3,29.8
BHR_KHA_2026_1810,Urban Storm Drainage & Flood Embankment Protection - Khagaria South Block (Khagaria),Bihar,Khagaria,Khagaria Rural Sub-Division,Khagaria South Block,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Khagaria South Block)","Er. Sunil Verma (Div Office, Khagaria)",1071.8,33,26,1020.33,75.5,2,1,5.7,112.6,78.8,-3.3,39.24,38.8,24.6
BHR_SAH_2026_1811,Railway Overbridge (ROB) & Flyover Construction - Saharsa South Block (Saharsa),Bihar,Saharsa,Saharsa Rural Sub-Division,Saharsa South Block,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. R. K. Singh (Site Camp, Saharsa South Block)","Er. M. P. Sinha (Div Office, Saharsa)",215.54,26,32,194.97,63.8,1,0,6.4,119.7,100.0,-36.2,6.09,36.9,27.4
BHR_KAT_2026_1812,Urban Storm Drainage & Flood Embankment Protection - Katihar Rural Area (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar Rural Area,Urban Storm Drainage & Flood Embankment Protection,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Katihar Rural Area)","Er. Rajeshwar Prasad (Div Office, Katihar)",2500.04,28,24,707.43,30.4,2,3,6.8,121.9,85.7,-55.3,29.48,87.7,56.5
BHR_SHE_2026_1813,Railway Overbridge (ROB) & Flyover Construction - Sheohar North Block (Sheohar),Bihar,Sheohar,Sheohar Rural Sub-Division,Sheohar North Block,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. Vikash Kumar (Site Camp, Sheohar North Block)","Er. K. K. Jha (Div Office, Sheohar)",872.64,57,4,30.95,3.4,0,1,7.0,134.0,7.0,-3.7,7.74,41.8,21.9
BHR_SHE_2026_1814,Railway Overbridge (ROB) & Flyover Construction - Sheohar Central (Sheohar),Bihar,Sheohar,Sheohar Sadar Sub-Division,Sheohar Central,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Sheohar Central)","Er. Sunil Verma (Div Office, Sheohar)",832.62,28,14,334.35,47.2,1,0,3.2,123.6,50.0,-2.8,23.88,17.7,10.6
BHR_SAH_2026_1815,Railway Overbridge (ROB) & Flyover Construction - Saharsa South Block (Saharsa),Bihar,Saharsa,Saharsa Rural Sub-Division,Saharsa South Block,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Saharsa South Block)","Er. Sunil Verma (Div Office, Saharsa)",1421.71,48,28,619.52,47.8,0,1,7.2,134.8,58.3,-10.5,22.13,55.6,26.3
BHR_SUP_2026_1816,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Supaul Central (Supaul),Bihar,Supaul,Supaul Sadar Sub-Division,Supaul Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Supaul Central)","Er. K. K. Jha (Div Office, Supaul)",1530.64,58,19,465.09,22.5,3,0,3.7,115.3,32.8,-10.3,24.48,27.3,17.1
BHR_SUP_2026_1817,National/State Highway 4-Lane Road Work - Supaul East Block (Supaul),Bihar,Supaul,Supaul Sadar Sub-Division,Supaul East Block,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. A. K. Mishra (Site Camp, Supaul East Block)","Er. M. P. Sinha (Div Office, Supaul)",366.45,20,10,92.39,17.8,2,1,8.7,112.2,50.0,-32.2,9.24,54.4,36.2
BHR_AUR_2026_1818,Railway Overbridge (ROB) & Flyover Construction - Aurangabad Sadar (Aurangabad),Bihar,Aurangabad,Aurangabad Sadar Sub-Division,Aurangabad Sadar,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Aurangabad Sadar)","Er. Rajeshwar Prasad (Div Office, Aurangabad)",2584.6,30,22,1122.88,31.0,3,0,8.6,121.0,73.3,-42.4,51.04,59.8,35.3
BHR_SIW_2026_1819,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Siwan North Block (Siwan),Bihar,Siwan,Siwan Rural Sub-Division,Siwan North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, Siwan North Block)","Er. M. P. Sinha (Div Office, Siwan)",2328.2,56,48,1567.88,53.0,4,0,4.6,109.9,85.7,-32.7,32.66,37.1,33.5
BHR_BHO_2026_1820,Urban Storm Drainage & Flood Embankment Protection - Bhojpur Sadar (Bhojpur),Bihar,Bhojpur,Bhojpur Sadar Sub-Division,Bhojpur Sadar,Urban Storm Drainage & Flood Embankment Protection,Tata Projects Ltd.,"Er. Manoj Tiwary (Site Camp, Bhojpur Sadar)","Er. K. K. Jha (Div Office, Bhojpur)",2536.42,58,35,1418.19,40.5,3,0,7.7,132.7,60.3,-19.9,40.52,51.4,29.2
BHR_MAD_2026_1821,Urban Storm Drainage & Flood Embankment Protection - Madhubani Central (Madhubani),Bihar,Madhubani,Madhubani Sadar Sub-Division,Madhubani Central,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. A. K. Mishra (Site Camp, Madhubani Central)","Er. Sunil Verma (Div Office, Madhubani)",3002.24,57,25,626.91,16.2,3,0,8.3,136.0,43.9,-27.7,25.08,55.2,28.8
BHR_DAR_2026_1822,Railway Double Line & Track Electrification Work - Darbhanga Sadar (Darbhanga),Bihar,Darbhanga,Darbhanga Sadar Sub-Div,Darbhanga Sadar,Railway Double Line & Track Electrification Work,GVR Infra Projects,"Er. R. K. Singh (Site Camp, Darbhanga Sadar)","Er. Rajeshwar Prasad (Div Office, Darbhanga)",2792.18,58,32,1344.84,37.3,3,1,7.5,132.4,55.2,-17.9,42.03,56.0,33.2
BHR_SIW_2026_1823,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Siwan West Block (Siwan),Bihar,Siwan,Siwan Sadar Sub-Division,Siwan West Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Siwan West Block)","Er. M. P. Sinha (Div Office, Siwan)",392.19,44,34,285.77,56.9,3,0,7.9,118.1,77.3,-20.3,8.4,42.5,30.2
BHR_BEG_2026_1824,Railway Overbridge (ROB) & Flyover Construction - Begusarai North Block (Begusarai),Bihar,Begusarai,Begusarai Rural Sub-Division,Begusarai North Block,Railway Overbridge (ROB) & Flyover Construction,NCC Limited,"Er. R. K. Singh (Site Camp, Begusarai North Block)","Er. M. P. Sinha (Div Office, Begusarai)",1695.19,44,11,339.55,20.6,3,0,9.2,117.6,25.0,-4.4,30.87,34.8,28.9
BHR_DAR_2026_1825,Railway Overbridge (ROB) & Flyover Construction - Jale (Darbhanga),Bihar,Darbhanga,Darbhanga Sadar Sub-Div,Jale,Railway Overbridge (ROB) & Flyover Construction,GVR Infra Projects,"Er. A. K. Mishra (Site Camp, Jale)","Er. Sunil Verma (Div Office, Darbhanga)",2376.9,35,21,768.9,26.0,4,0,5.8,122.5,60.0,-34.0,36.61,50.3,32.9
BHR_SHE_2026_1826,Railway Double Line & Track Electrification Work - Sheohar Sadar (Sheohar),Bihar,Sheohar,Sheohar Sadar Sub-Division,Sheohar Sadar,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. S. N. Pandey (Site Camp, Sheohar Sadar)","Er. K. K. Jha (Div Office, Sheohar)",2884.87,39,7,234.25,9.3,2,0,7.6,113.1,17.9,-8.6,33.46,30.3,22.1
BHR_SIT_2026_1827,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Sitamarhi Rural Area (Sitamarhi),Bihar,Sitamarhi,Sitamarhi Rural Sub-Division,Sitamarhi Rural Area,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Sitamarhi Rural Area)","Er. Rajeshwar Prasad (Div Office, Sitamarhi)",692.05,31,26,544.38,56.2,7,2,3.2,111.1,83.9,-27.7,20.94,70.7,51.8
BHR_SUP_2026_1828,National/State Highway 4-Lane Road Work - Supaul Central (Supaul),Bihar,Supaul,Supaul Sadar Sub-Division,Supaul Central,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Supaul Central)","Er. Rajeshwar Prasad (Div Office, Supaul)",1090.03,53,52,1327.04,94.7,4,0,6.1,118.8,98.1,-3.4,25.52,40.8,23.8
BHR_EAS_2026_1829,Urban Storm Drainage & Flood Embankment Protection - Kalyanpur (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Chakia Sub-Div,Kalyanpur,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Kalyanpur)","Er. M. P. Sinha (Div Office, East Champaran (Motihari))",2606.32,40,33,968.45,38.8,2,3,8.7,119.8,82.5,-43.7,29.35,89.0,55.0
BHR_BHA_2026_1830,Urban Storm Drainage & Flood Embankment Protection - Sanokhar (Bhagalpur),Bihar,Bhagalpur,Kahalgaon Sub-Div,Sanokhar,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. Vikash Kumar (Site Camp, Sanokhar)","Er. K. K. Jha (Div Office, Bhagalpur)",2404.32,30,15,728.58,27.1,2,1,4.5,123.1,50.0,-22.9,48.57,49.3,26.8
BHR_ROH_2026_1831,Railway Double Line & Track Electrification Work - Rohtas South Block (Rohtas),Bihar,Rohtas,Rohtas Rural Sub-Division,Rohtas South Block,Railway Double Line & Track Electrification Work,Dilip Buildcon Ltd.,"Er. A. K. Mishra (Site Camp, Rohtas South Block)","Er. M. P. Sinha (Div Office, Rohtas)",550.21,35,33,597.11,84.0,3,0,4.7,135.9,94.3,-10.3,18.09,37.6,16.8
BHR_AUR_2026_1832,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Aurangabad Central (Aurangabad),Bihar,Aurangabad,Aurangabad Sadar Sub-Division,Aurangabad Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Aurangabad Central)","Er. M. P. Sinha (Div Office, Aurangabad)",3504.45,43,9,502.46,12.1,3,1,8.1,124.9,20.9,-8.9,55.83,52.5,32.3
BHR_BHA_2026_1833,Urban Storm Drainage & Flood Embankment Protection - Ghoraiya (Bhagalpur),Bihar,Bhagalpur,Bhagalpur Sadar Sub-Div,Ghoraiya,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. R. K. Singh (Site Camp, Ghoraiya)","Er. M. P. Sinha (Div Office, Bhagalpur)",2305.68,47,14,596.6,26.7,1,1,3.1,115.1,29.8,-3.1,42.61,27.8,15.3
BHR_BUX_2026_1834,Urban Storm Drainage & Flood Embankment Protection - Buxar Central (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar Central,Urban Storm Drainage & Flood Embankment Protection,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Buxar Central)","Er. M. P. Sinha (Div Office, Buxar)",2490.24,43,13,847.23,25.9,4,1,7.7,120.2,30.2,-4.3,65.17,52.3,31.7
BHR_KHA_2026_1835,National/State Highway 4-Lane Road Work - Khagaria East Block (Khagaria),Bihar,Khagaria,Khagaria Sadar Sub-Division,Khagaria East Block,National/State Highway 4-Lane Road Work,NCC Limited,"Er. Vikash Kumar (Site Camp, Khagaria East Block)","Er. K. K. Jha (Div Office, Khagaria)",1523.27,35,28,1150.37,83.5,5,0,5.4,128.1,80.0,3.5,41.08,40.8,22.9
BHR_AUR_2026_1836,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Aurangabad East Block (Aurangabad),Bihar,Aurangabad,Aurangabad Sadar Sub-Division,Aurangabad East Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,NCC Limited,"Er. Manoj Tiwary (Site Camp, Aurangabad East Block)","Er. K. K. Jha (Div Office, Aurangabad)",2787.38,48,39,2822.38,73.9,3,1,5.0,124.2,81.2,-7.4,72.37,45.6,26.5
BHR_SHE_2026_1837,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Sheikhpura North Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Dilip Buildcon Ltd.,"Er. A. K. Mishra (Site Camp, Sheikhpura North Block)","Er. Sunil Verma (Div Office, Sheikhpura)",1504.33,52,16,264.66,18.8,1,0,5.2,131.7,30.8,-11.9,16.54,40.8,17.5
BHR_BEG_2026_1838,Railway Double Line & Track Electrification Work - Begusarai East Block (Begusarai),Bihar,Begusarai,Begusarai Sadar Sub-Division,Begusarai East Block,Railway Double Line & Track Electrification Work,GVR Infra Projects,"Er. R. K. Singh (Site Camp, Begusarai East Block)","Er. Rajeshwar Prasad (Div Office, Begusarai)",937.81,18,22,1247.76,98.0,2,1,9.1,130.6,100.0,-2.0,56.72,55.8,27.3
BHR_ARA_2026_1839,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Araria South Block (Araria),Bihar,Araria,Araria Rural Sub-Division,Araria South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Araria South Block)","Er. M. P. Sinha (Div Office, Araria)",555.39,30,14,144.6,22.6,3,2,7.5,113.1,46.7,-24.0,10.33,66.8,44.9
BHR_SIW_2026_1840,Railway Overbridge (ROB) & Flyover Construction - Siwan South Block (Siwan),Bihar,Siwan,Siwan Rural Sub-Division,Siwan South Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. S. N. Pandey (Site Camp, Siwan South Block)","Er. Sunil Verma (Div Office, Siwan)",895.53,25,13,511.44,54.4,1,0,8.8,124.0,52.0,2.4,39.34,34.0,17.9
BHR_MAD_2026_1841,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Madhepura West Block (Madhepura),Bihar,Madhepura,Madhepura Sadar Sub-Division,Madhepura West Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Madhepura West Block)","Er. M. P. Sinha (Div Office, Madhepura)",888.63,41,13,116.53,12.7,2,2,8.7,114.3,31.7,-19.0,8.96,70.6,43.6
BHR_SAR_2026_1842,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Saran (Chhapra) North Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Rural Sub-Division,Saran (Chhapra) North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Saran (Chhapra) North Block)","Er. Rajeshwar Prasad (Div Office, Saran (Chhapra))",3560.27,28,8,480.55,14.4,2,0,5.0,126.8,28.6,-14.2,60.07,36.0,17.5
BHR_GAY_2026_1843,Railway Double Line & Track Electrification Work - Tekari (Gaya),Bihar,Gaya,Tekari Sub-Div,Tekari,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Tekari)","Er. Rajeshwar Prasad (Div Office, Gaya)",2567.15,53,14,781.78,27.1,2,1,4.7,136.8,26.4,0.6,55.84,45.1,18.0
BHR_MAD_2026_1844,Railway Overbridge (ROB) & Flyover Construction - Madhubani West Block (Madhubani),Bihar,Madhubani,Madhubani Sadar Sub-Division,Madhubani West Block,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Madhubani West Block)","Er. M. P. Sinha (Div Office, Madhubani)",3262.25,41,24,1305.76,43.2,4,3,8.8,117.6,58.5,-15.3,54.41,82.1,54.1
BHR_JAM_2026_1845,Railway Overbridge (ROB) & Flyover Construction - Jamui West Block (Jamui),Bihar,Jamui,Jamui Sadar Sub-Division,Jamui West Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. R. K. Singh (Site Camp, Jamui West Block)","Er. Rajeshwar Prasad (Div Office, Jamui)",3247.59,29,36,1689.22,42.1,3,0,8.5,135.0,100.0,-57.9,46.92,64.2,43.6
BHR_EAS_2026_1846,Railway Double Line & Track Electrification Work - Kalyanpur (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Chakia Sub-Div,Kalyanpur,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Kalyanpur)","Er. M. P. Sinha (Div Office, East Champaran (Motihari))",989.88,53,27,451.22,53.0,3,2,6.5,112.2,50.9,2.0,16.71,50.7,31.5
BHR_AUR_2026_1847,Urban Storm Drainage & Flood Embankment Protection - Aurangabad Sadar (Aurangabad),Bihar,Aurangabad,Aurangabad Sadar Sub-Division,Aurangabad Sadar,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. R. K. Singh (Site Camp, Aurangabad Sadar)","Er. Rajeshwar Prasad (Div Office, Aurangabad)",3563.15,21,8,1119.83,26.2,4,1,8.6,119.2,38.1,-11.9,139.98,62.9,36.3
BHR_BAN_2026_1848,Railway Overbridge (ROB) & Flyover Construction - Banka East Block (Banka),Bihar,Banka,Banka Sadar Sub-Division,Banka East Block,Railway Overbridge (ROB) & Flyover Construction,GVR Infra Projects,"Er. A. K. Mishra (Site Camp, Banka East Block)","Er. M. P. Sinha (Div Office, Banka)",2401.05,23,29,1384.13,65.7,1,0,6.3,118.2,100.0,-34.3,47.73,44.8,22.9
BHR_MAD_2026_1849,Railway Double Line & Track Electrification Work - Madhubani Rural Area (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani Rural Area,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. Vikash Kumar (Site Camp, Madhubani Rural Area)","Er. Rajeshwar Prasad (Div Office, Madhubani)",2240.22,19,16,1428.13,54.1,1,0,5.7,125.7,84.2,-30.1,89.26,40.5,20.9
BHR_ARW_2026_1850,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Arwal Central (Arwal),Bihar,Arwal,Arwal Sadar Sub-Division,Arwal Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Arwal Central)","Er. Rajeshwar Prasad (Div Office, Arwal)",422.29,28,29,515.36,98.0,0,0,4.3,117.5,100.0,-2.0,17.77,21.6,7.8
BHR_SAR_2026_1851,Railway Overbridge (ROB) & Flyover Construction - Saran (Chhapra) East Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) East Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. R. K. Singh (Site Camp, Saran (Chhapra) East Block)","Er. K. K. Jha (Div Office, Saran (Chhapra))",3636.49,58,45,1442.98,42.8,2,0,3.1,131.1,77.6,-34.8,32.07,44.1,24.3
BHR_AUR_2026_1852,Urban Storm Drainage & Flood Embankment Protection - Aurangabad Rural Area (Aurangabad),Bihar,Aurangabad,Aurangabad Rural Sub-Division,Aurangabad Rural Area,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. A. K. Mishra (Site Camp, Aurangabad Rural Area)","Er. Sunil Verma (Div Office, Aurangabad)",2763.59,26,26,2749.58,69.5,4,3,3.9,129.5,100.0,-30.5,105.75,83.2,50.5
BHR_KAT_2026_1853,Railway Overbridge (ROB) & Flyover Construction - Katihar West Block (Katihar),Bihar,Katihar,Katihar Sadar Sub-Division,Katihar West Block,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. R. K. Singh (Site Camp, Katihar West Block)","Er. Rajeshwar Prasad (Div Office, Katihar)",223.31,41,20,80.5,41.3,4,0,4.5,133.9,48.8,-7.5,4.03,41.7,23.6
BHR_BHO_2026_1854,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Bhojpur South Block (Bhojpur),Bihar,Bhojpur,Bhojpur Rural Sub-Division,Bhojpur South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Dilip Buildcon Ltd.,"Er. Manoj Tiwary (Site Camp, Bhojpur South Block)","Er. Rajeshwar Prasad (Div Office, Bhojpur)",1046.99,44,44,924.53,86.8,3,3,5.3,126.8,100.0,-13.2,21.01,76.3,45.4
BHR_SAR_2026_1855,Railway Overbridge (ROB) & Flyover Construction - Saran (Chhapra) East Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) East Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. S. N. Pandey (Site Camp, Saran (Chhapra) East Block)","Er. Sunil Verma (Div Office, Saran (Chhapra))",2536.49,37,25,839.83,24.1,2,1,7.1,112.9,67.6,-43.4,33.59,50.9,38.7
